1,4,2,0.13,24,18,4,2,1,1,1,0,99,0,1
2,5,2,0.22,22,15,6,1,1,1,1,0,99,0,1
3,8,1,0.14,22,14,7,2,1,1,1,0,99,0,1
4,7,3,0.09,24,17,4,2,1,1,1,0,99,0,1
5,24,5,0.33,24,15,5,1,1,1,1,0,99,0,1
6,6,1,0.26,24,16,7,2,1,1,1,0,99,0,1
7,8,2,0.22,25,17,5,1,1,1,1,0,99,0,1
8,1,1,0.01,20,18,8,2,1,1,1,0,99,0,1
9,25,5,0.19,23,16,9,3,1,1,1,0,99,0,1
10,6,3,0.23,21,17,9,3,1,1,1,0,99,0,1
11,19,1,0.22,22,16,6,2,1,1,1,0,99,0,1
12,12,4,0.22,24,18,6,1,1,1,1,0,99,0,1
13,5,1,0.12,20,16,4,2,1,1,1,0,99,0,1
14,22,4,0.32,25,18,8,1,1,1,1,0,99,0,1
15,5,1,0.13,23,18,9,2,1,1,1,0,99,0,1
16,4,2,0.1,21,16,5,1,1,1,1,0,99,0,1
17,15,3,0.04,24,13,5,2,1,1,1,0,99,0,1
18,3,1,0.08,21,16,6,3,1,1,1,0,99,0,1
19,23,9,0.03,23,14,9,1,1,1,1,0,99,0,1
20,29,9,0.12,23,18,8,3,1,1,1,0,99,0,1
