1,26,2,0.05,22,16,6,3,1,1,1,0,99,0,1
2,26,5,0.23,21,14,5,2,1,1,1,0,99,0,1
3,14,5,0.08,23,15,7,3,1,1,1,0,99,0,1
4,24,8,0.31,20,17,8,2,1,1,1,0,99,0,1
5,25,9,0.21,20,16,8,1,1,1,1,0,99,0,1
6,18,7,0.34,24,15,9,3,1,1,1,0,99,0,1
7,20,5,0.04,20,18,5,1,1,1,1,0,99,0,1
8,11,2,0.05,21,16,9,3,1,1,1,0,99,0,1
9,1,1,0.16,22,13,9,2,1,1,1,0,99,0,1
10,10,3,0.22,20,17,4,3,1,1,1,0,99,0,1
11,19,1,0.25,24,16,7,3,1,1,1,0,99,0,1
12,26,5,0.1,22,13,4,2,1,1,1,0,99,0,1
13,12,5,0.15,21,17,9,1,1,1,1,0,99,0,1
14,10,4,0.24,25,15,6,1,1,1,1,0,99,0,1
15,22,5,0.32,21,13,8,3,1,1,1,0,99,0,1
16,24,9,0.14,25,16,6,1,1,1,1,0,99,0,1
17,26,6,0.03,24,15,4,3,1,1,1,0,99,0,1
18,1,1,0.29,25,13,5,3,1,1,1,0,99,0,1
19,15,6,0.31,20,16,6,2,1,1,1,0,99,0,1
20,9,3,0.13,25,15,9,2,1,1,1,0,99,0,1
