1,20,7,0.08,25,18,4,2,1,1,1,0,99,0,1
2,13,3,0.34,23,17,4,3,1,1,1,0,99,0,1
3,6,1,0.13,25,18,4,1,1,1,1,0,99,0,1
4,14,5,0.33,24,16,5,1,1,1,1,0,99,0,1
5,27,3,0.28,25,14,8,2,1,1,1,0,99,0,1
6,13,4,0.09,23,13,5,2,1,1,1,0,99,0,1
7,24,6,0.26,25,13,9,1,1,1,1,0,99,0,1
8,16,4,0.34,20,18,9,3,1,1,1,0,99,0,1
9,13,2,0.34,21,16,8,2,1,1,1,0,99,0,1
10,16,7,0.12,22,15,7,1,1,1,1,0,99,0,1
11,17,4,0.01,24,17,4,3,1,1,1,0,99,0,1
12,16,2,0.22,25,18,8,1,1,1,1,0,99,0,1
13,6,2,0.01,23,18,4,2,1,1,1,0,99,0,1
14,20,5,0.24,24,16,7,2,1,1,1,0,99,0,1
15,11,4,0.06,24,16,8,3,1,1,1,0,99,0,1
16,30,9,0.23,24,17,4,3,1,1,1,0,99,0,1
17,19,5,0.26,25,17,7,3,1,1,1,0,99,0,1
18,21,6,0.06,21,17,8,1,1,1,1,0,99,0,1
19,1,1,0.16,23,17,4,2,1,1,1,0,99,0,1
20,7,1,0.18,23,16,4,1,1,1,1,0,99,0,1
21,17,6,0.1,21,14,6,3,1,1,1,0,99,0,1
22,23,3,0.06,20,17,6,1,1,1,1,0,99,0,1
23,21,7,0.07,21,15,8,2,1,1,1,0,99,0,1
24,7,1,0.35,24,16,5,3,1,1,1,0,99,0,1
25,12,4,0.27,25,18,6,2,1,1,1,0,99,0,1
26,24,5,0.33,24,17,9,2,1,1,1,0,99,0,1
27,2,1,0.34,24,17,7,2,1,1,1,0,99,0,1
28,17,7,0.23,25,14,6,1,1,1,1,0,99,0,1
29,26,8,0.13,25,17,7,1,1,1,1,0,99,0,1
30,23,3,0.1,21,15,5,1,1,1,1,0,99,0,1
31,13,3,0.14,23,17,4,2,1,1,1,0,99,0,1
32,16,7,0.12,20,14,9,2,1,1,1,0,99,0,1
33,2,1,0.23,20,18,8,3,1,1,1,0,99,0,1
34,19,5,0.3,23,17,8,1,1,1,1,0,99,0,1
35,20,1,0.02,25,17,7,1,1,1,1,0,99,0,1
36,23,6,0.07,25,13,4,3,1,1,1,0,99,0,1
37,10,3,0.13,23,13,8,1,1,1,1,0,99,0,1
38,18,1,0.19,20,13,4,1,1,1,1,0,99,0,1
39,22,9,0.27,22,17,9,3,1,1,1,0,99,0,1
40,23,4,0.1,21,16,9,1,1,1,1,0,99,0,1
41,21,2,0.22,25,17,7,2,1,1,1,0,99,0,1
42,12,2,0.22,24,16,8,3,1,1,1,0,99,0,1
43,26,11,0.25,25,13,8,3,1,1,1,0,99,0,1
44,19,7,0.23,21,17,7,2,1,1,1,0,99,0,1
45,8,2,0.16,21,13,7,1,1,1,1,0,99,0,1
46,24,3,0.1,24,15,4,1,1,1,1,0,99,0,1
47,4,2,0.04,22,16,7,1,1,1,1,0,99,0,1
48,4,1,0.13,24,16,5,3,1,1,1,0,99,0,1
49,9,3,0.27,24,15,7,2,1,1,1,0,99,0,1
50,12,5,0.17,22,14,9,1,1,1,1,0,99,0,1
51,20,5,0.05,24,17,4,3,1,1,1,0,99,0,1
52,23,6,0.26,21,14,4,2,1,1,1,0,99,0,1
53,15,5,0.1,22,18,7,3,1,1,1,0,99,0,1
54,15,2,0.26,22,18,6,3,1,1,1,0,99,0,1
55,26,9,0.27,22,14,6,3,1,1,1,0,99,0,1
56,28,4,0.35,25,17,6,3,1,1,1,0,99,0,1
57,25,6,0.35,24,15,8,3,1,1,1,0,99,0,1
58,10,1,0.07,21,16,6,3,1,1,1,0,99,0,1
59,30,5,0.03,25,14,4,1,1,1,1,0,99,0,1
60,26,8,0.16,23,14,8,1,1,1,1,0,99,0,1
61,15,2,0.25,23,18,7,1,1,1,1,0,99,0,1
62,18,4,0.21,23,14,7,3,1,1,1,0,99,0,1
63,21,3,0.11,23,17,9,1,1,1,1,0,99,0,1
64,30,7,0.21,22,17,9,1,1,1,1,0,99,0,1
65,15,6,0.03,20,17,9,2,1,1,1,0,99,0,1
66,24,10,0.22,24,17,5,1,1,1,1,0,99,0,1
67,19,7,0.1,25,17,8,2,1,1,1,0,99,0,1
68,16,1,0.09,20,17,9,3,1,1,1,0,99,0,1
69,1,1,0.12,25,14,7,1,1,1,1,0,99,0,1
70,12,1,0.05,20,13,8,3,1,1,1,0,99,0,1
71,16,4,0.22,21,16,4,2,1,1,1,0,99,0,1
72,5,1,0.1,22,16,8,2,1,1,1,0,99,0,1
73,19,5,0.01,22,16,8,1,1,1,1,0,99,0,1
74,9,3,0.12,20,17,4,1,1,1,1,0,99,0,1
75,21,5,0.08,21,16,5,2,1,1,1,0,99,0,1
76,16,5,0.25,25,15,7,3,1,1,1,0,99,0,1
77,17,7,0.21,21,14,5,1,1,1,1,0,99,0,1
78,17,2,0.35,24,18,9,3,1,1,1,0,99,0,1
79,20,5,0.34,24,13,5,1,1,1,1,0,99,0,1
80,12,3,0.34,25,14,9,2,1,1,1,0,99,0,1
81,30,1,0.23,21,16,5,2,1,1,1,0,99,0,1
82,11,4,0.32,22,13,4,1,1,1,1,0,99,0,1
83,10,4,0.26,20,13,6,1,1,1,1,0,99,0,1
84,13,5,0.14,22,18,5,3,1,1,1,0,99,0,1
85,28,8,0.06,24,14,4,1,1,1,1,0,99,0,1
86,24,4,0.28,22,13,4,2,1,1,1,0,99,0,1
87,1,1,0.13,21,17,4,1,1,1,1,0,99,0,1
88,10,3,0.2,22,17,5,1,1,1,1,0,99,0,1
89,21,9,0.26,20,17,7,2,1,1,1,0,99,0,1
90,17,7,0.32,21,18,5,2,1,1,1,0,99,0,1
91,29,1,0.26,24,14,6,2,1,1,1,0,99,0,1
92,13,1,0.12,24,15,9,1,1,1,1,0,99,0,1
93,25,1,0.26,23,14,8,1,1,1,1,0,99,0,1
94,29,11,0.3,23,17,8,3,1,1,1,0,99,0,1
95,11,2,0.07,21,18,6,1,1,1,1,0,99,0,1
96,18,3,0.11,20,16,6,1,1,1,1,0,99,0,1
97,20,2,0.01,20,16,7,3,1,1,1,0,99,0,1
98,26,7,0.17,25,18,7,3,1,1,1,0,99,0,1
99,9,2,0.2,20,15,9,1,1,1,1,0,99,0,1
100,30,3,0.17,21,13,7,1,1,1,1,0,99,0,1
