1,22,2,0.24,23,17,6,3,1,1,1,0,99,0,1
2,5,1,0.02,21,16,9,2,1,1,1,0,99,0,1
3,29,7,0.25,22,17,5,3,1,1,1,0,99,0,1
4,11,1,0.28,21,16,4,3,1,1,1,0,99,0,1
5,29,1,0.09,24,18,7,1,1,1,1,0,99,0,1
6,14,3,0.26,23,16,8,2,1,1,1,0,99,0,1
7,16,1,0.1,23,15,5,3,1,1,1,0,99,0,1
8,18,6,0.25,22,17,4,2,1,1,1,0,99,0,1
9,30,3,0.23,20,17,5,2,1,1,1,0,99,0,1
10,17,6,0.19,23,17,9,3,1,1,1,0,99,0,1
11,13,5,0.09,23,18,4,3,1,1,1,0,99,0,1
12,20,4,0.02,24,16,7,1,1,1,1,0,99,0,1
13,5,2,0.02,22,16,4,3,1,1,1,0,99,0,1
14,14,4,0.18,20,18,5,1,1,1,1,0,99,0,1
15,27,5,0.03,22,15,4,3,1,1,1,0,99,0,1
16,18,5,0.23,20,14,4,2,1,1,1,0,99,0,1
17,18,5,0.35,20,18,9,1,1,1,1,0,99,0,1
18,12,3,0.3,21,18,5,1,1,1,1,0,99,0,1
19,26,9,0.16,24,14,5,3,1,1,1,0,99,0,1
20,2,1,0.15,21,17,9,1,1,1,1,0,99,0,1
21,27,8,0.17,24,17,9,2,1,1,1,0,99,0,1
22,21,4,0.09,21,17,6,1,1,1,1,0,99,0,1
23,4,1,0.05,24,16,5,2,1,1,1,0,99,0,1
24,10,1,0.07,20,15,7,3,1,1,1,0,99,0,1
25,12,5,0.35,23,18,8,2,1,1,1,0,99,0,1
26,26,2,0.25,20,16,4,1,1,1,1,0,99,0,1
27,28,1,0.01,22,16,4,2,1,1,1,0,99,0,1
28,15,4,0.13,25,13,8,3,1,1,1,0,99,0,1
29,30,4,0.26,21,14,8,3,1,1,1,0,99,0,1
30,29,8,0.35,24,15,4,3,1,1,1,0,99,0,1
31,7,1,0.33,21,16,7,1,1,1,1,0,99,0,1
32,9,1,0.08,25,17,4,1,1,1,1,0,99,0,1
33,29,2,0.18,22,15,5,1,1,1,1,0,99,0,1
34,3,1,0.09,20,14,8,3,1,1,1,0,99,0,1
35,26,9,0.09,20,18,7,2,1,1,1,0,99,0,1
36,13,5,0.21,20,14,9,1,1,1,1,0,99,0,1
37,21,5,0.21,22,14,8,2,1,1,1,0,99,0,1
38,27,7,0.09,24,16,6,2,1,1,1,0,99,0,1
39,28,11,0.1,21,15,4,3,1,1,1,0,99,0,1
40,12,5,0.25,24,18,6,2,1,1,1,0,99,0,1
41,30,11,0.07,25,18,5,1,1,1,1,0,99,0,1
42,19,7,0.35,20,14,7,2,1,1,1,0,99,0,1
43,1,1,0.05,22,16,7,2,1,1,1,0,99,0,1
44,13,1,0.35,25,16,8,3,1,1,1,0,99,0,1
45,6,2,0.19,23,17,7,1,1,1,1,0,99,0,1
