1,21,7,0.34,21,16,8,1,1,1,1,0,99,0,1
2,17,3,0.02,23,15,7,3,1,1,1,0,99,0,1
3,13,1,0.15,24,14,5,2,1,1,1,0,99,0,1
4,18,6,0.18,25,16,7,3,1,1,1,0,99,0,1
5,26,2,0.13,23,17,6,2,1,1,1,0,99,0,1
6,6,1,0.18,22,14,6,1,1,1,1,0,99,0,1
7,12,5,0.25,21,13,6,1,1,1,1,0,99,0,1
8,1,1,0.21,22,18,6,3,1,1,1,0,99,0,1
9,4,1,0.04,22,18,9,3,1,1,1,0,99,0,1
10,27,6,0.03,22,14,9,1,1,1,1,0,99,0,1
11,28,5,0.31,22,15,9,2,1,1,1,0,99,0,1
12,15,3,0.27,23,13,8,3,1,1,1,0,99,0,1
13,2,1,0.34,20,16,6,3,1,1,1,0,99,0,1
14,25,1,0.19,24,14,7,2,1,1,1,0,99,0,1
15,8,2,0.09,23,13,7,1,1,1,1,0,99,0,1
16,24,1,0.07,24,13,9,2,1,1,1,0,99,0,1
17,27,10,0.12,24,15,9,3,1,1,1,0,99,0,1
18,11,3,0.2,25,18,7,1,1,1,1,0,99,0,1
19,7,1,0.12,23,13,7,2,1,1,1,0,99,0,1
20,23,3,0.23,24,13,4,1,1,1,1,0,99,0,1
