1,20,7,0.26,23,16,7,3,1,1,1,0,99,0,1
2,18,7,0.1,22,17,8,3,1,1,1,0,99,0,1
3,14,4,0.06,21,17,5,3,1,1,1,0,99,0,1
4,1,1,0.28,21,15,9,2,1,1,1,0,99,0,1
5,14,2,0.01,23,17,8,2,1,1,1,0,99,0,1
6,26,10,0.14,25,13,6,2,1,1,1,0,99,0,1
7,14,2,0.03,23,17,7,3,1,1,1,0,99,0,1
8,17,4,0.2,25,18,9,1,1,1,1,0,99,0,1
9,9,4,0.19,22,13,9,3,1,1,1,0,99,0,1
10,11,3,0.17,20,14,5,1,1,1,1,0,99,0,1
11,10,3,0.15,21,15,6,2,1,1,1,0,99,0,1
12,23,3,0.19,22,18,8,2,1,1,1,0,99,0,1
13,27,10,0.23,20,14,7,1,1,1,1,0,99,0,1
14,11,5,0.23,22,16,5,3,1,1,1,0,99,0,1
15,6,2,0.09,20,17,9,2,1,1,1,0,99,0,1
16,17,6,0.16,25,15,8,3,1,1,1,0,99,0,1
17,18,7,0.03,22,16,6,2,1,1,1,0,99,0,1
18,26,5,0.05,20,15,8,2,1,1,1,0,99,0,1
19,11,4,0.35,23,17,5,1,1,1,1,0,99,0,1
20,20,4,0.17,20,16,5,3,1,1,1,0,99,0,1
21,28,4,0.35,22,14,7,2,1,1,1,0,99,0,1
22,19,5,0.05,23,14,7,1,1,1,1,0,99,0,1
23,7,3,0.32,23,14,5,3,1,1,1,0,99,0,1
24,14,3,0.21,23,14,5,3,1,1,1,0,99,0,1
25,10,1,0.13,23,15,4,2,1,1,1,0,99,0,1
26,20,4,0.09,25,18,9,3,1,1,1,0,99,0,1
27,15,6,0.22,22,15,8,1,1,1,1,0,99,0,1
28,27,2,0.17,22,14,4,2,1,1,1,0,99,0,1
29,2,1,0.2,25,13,7,3,1,1,1,0,99,0,1
30,11,3,0.13,21,14,8,2,1,1,1,0,99,0,1
31,11,4,0.31,25,15,9,3,1,1,1,0,99,0,1
32,7,1,0.04,22,16,9,1,1,1,1,0,99,0,1
33,27,11,0.17,25,17,4,3,1,1,1,0,99,0,1
34,6,1,0.2,23,13,9,2,1,1,1,0,99,0,1
35,20,3,0.06,22,18,6,2,1,1,1,0,99,0,1
36,7,2,0.04,21,15,4,1,1,1,1,0,99,0,1
37,1,1,0.2,20,16,7,2,1,1,1,0,99,0,1
38,2,1,0.07,21,15,6,3,1,1,1,0,99,0,1
39,5,2,0.19,22,15,6,1,1,1,1,0,99,0,1
40,28,9,0.01,21,13,7,1,1,1,1,0,99,0,1
41,18,5,0.06,24,15,5,2,1,1,1,0,99,0,1
42,30,12,0.31,24,15,9,2,1,1,1,0,99,0,1
43,6,3,0.05,23,15,9,3,1,1,1,0,99,0,1
44,18,2,0.12,25,17,7,2,1,1,1,0,99,0,1
45,23,9,0.05,21,15,9,3,1,1,1,0,99,0,1
46,26,8,0.04,25,16,7,3,1,1,1,0,99,0,1
47,10,3,0.18,25,14,4,1,1,1,1,0,99,0,1
48,24,9,0.15,25,15,5,3,1,1,1,0,99,0,1
49,29,4,0.2,24,18,5,1,1,1,1,0,99,0,1
50,3,1,0.03,21,13,4,1,1,1,1,0,99,0,1
