1,6,1,0.22,25,16,5,2,1,1,1,0,99,0,1
2,10,2,0.07,24,13,9,2,1,1,1,0,99,0,1
3,1,1,0.04,21,13,8,1,1,1,1,0,99,0,1
4,20,8,0.3,21,14,5,1,1,1,1,0,99,0,1
5,10,3,0.12,20,17,9,3,1,1,1,0,99,0,1
6,21,1,0.2,21,18,7,3,1,1,1,0,99,0,1
7,6,3,0.31,23,16,4,1,1,1,1,0,99,0,1
8,27,3,0.12,24,15,5,3,1,1,1,0,99,0,1
9,30,11,0.35,23,16,6,1,1,1,1,0,99,0,1
10,23,8,0.33,24,17,5,2,1,1,1,0,99,0,1
11,27,1,0.04,20,14,8,3,1,1,1,0,99,0,1
12,14,1,0.13,23,13,5,1,1,1,1,0,99,0,1
13,16,4,0.23,20,15,7,3,1,1,1,0,99,0,1
14,13,1,0.02,25,15,8,3,1,1,1,0,99,0,1
15,15,5,0.02,22,15,6,3,1,1,1,0,99,0,1
16,7,3,0.35,22,15,5,3,1,1,1,0,99,0,1
17,23,1,0.09,20,17,4,3,1,1,1,0,99,0,1
18,17,2,0.15,24,16,4,1,1,1,1,0,99,0,1
19,28,2,0.16,22,16,5,1,1,1,1,0,99,0,1
20,3,2,0.04,22,14,5,1,1,1,1,0,99,0,1
