1,4,2,0.14,21,14,6,3,1,1,1,0,99,0,1
2,11,4,0.33,20,17,4,1,1,1,1,0,99,0,1
3,6,2,0.02,20,13,6,2,1,1,1,0,99,0,1
4,27,5,0.32,20,13,4,2,1,1,1,0,99,0,1
5,11,2,0.2,23,17,4,3,1,1,1,0,99,0,1
6,18,7,0.2,21,18,8,2,1,1,1,0,99,0,1
7,11,3,0.28,20,18,8,2,1,1,1,0,99,0,1
8,19,1,0.22,25,16,5,3,1,1,1,0,99,0,1
9,16,2,0.02,22,16,5,1,1,1,1,0,99,0,1
10,19,7,0.33,24,16,9,3,1,1,1,0,99,0,1
11,5,2,0.28,25,16,5,1,1,1,1,0,99,0,1
12,1,1,0.21,23,15,5,3,1,1,1,0,99,0,1
13,4,2,0.08,22,16,9,2,1,1,1,0,99,0,1
14,28,1,0.31,20,14,6,3,1,1,1,0,99,0,1
15,27,1,0.28,22,17,7,3,1,1,1,0,99,0,1
16,17,3,0.06,20,14,4,1,1,1,1,0,99,0,1
17,2,1,0.28,24,15,4,2,1,1,1,0,99,0,1
18,22,7,0.34,20,14,8,1,1,1,1,0,99,0,1
19,9,2,0.12,23,17,5,2,1,1,1,0,99,0,1
20,10,3,0.07,22,17,8,2,1,1,1,0,99,0,1
21,2,1,0.33,23,13,7,2,1,1,1,0,99,0,1
22,23,1,0.18,24,15,4,3,1,1,1,0,99,0,1
23,19,2,0.3,22,14,9,1,1,1,1,0,99,0,1
24,13,5,0.22,24,18,7,1,1,1,1,0,99,0,1
25,21,6,0.08,20,18,9,1,1,1,1,0,99,0,1
26,3,2,0.08,20,17,7,2,1,1,1,0,99,0,1
27,21,8,0.15,21,15,9,1,1,1,1,0,99,0,1
28,24,5,0.09,24,14,4,3,1,1,1,0,99,0,1
29,26,2,0.12,22,16,5,1,1,1,1,0,99,0,1
30,30,12,0.18,25,18,4,2,1,1,1,0,99,0,1
31,7,3,0.31,24,18,4,1,1,1,1,0,99,0,1
32,24,9,0.04,21,15,7,3,1,1,1,0,99,0,1
33,18,5,0.08,22,18,8,1,1,1,1,0,99,0,1
34,1,1,0.2,24,14,4,1,1,1,1,0,99,0,1
35,5,1,0.28,25,17,6,1,1,1,1,0,99,0,1
36,4,1,0.15,23,14,7,1,1,1,1,0,99,0,1
37,9,2,0.02,22,15,5,1,1,1,1,0,99,0,1
38,9,4,0.31,20,18,8,3,1,1,1,0,99,0,1
39,19,5,0.02,22,13,4,2,1,1,1,0,99,0,1
40,12,5,0.08,25,15,9,2,1,1,1,0,99,0,1
41,10,2,0.09,23,17,4,3,1,1,1,0,99,0,1
42,22,6,0.21,24,16,7,2,1,1,1,0,99,0,1
43,10,1,0.01,23,18,6,2,1,1,1,0,99,0,1
44,25,8,0.06,21,18,8,2,1,1,1,0,99,0,1
45,6,2,0.22,24,16,6,2,1,1,1,0,99,0,1
46,26,8,0.03,23,17,8,3,1,1,1,0,99,0,1
47,4,2,0.14,24,13,4,1,1,1,1,0,99,0,1
48,23,5,0.28,20,16,5,1,1,1,1,0,99,0,1
49,20,2,0.31,20,15,4,2,1,1,1,0,99,0,1
50,11,4,0.28,24,13,7,2,1,1,1,0,99,0,1
