1,29,3,0.17,25,14,7,2,1,1,1,0,99,0,1
2,18,6,0.09,23,16,5,2,1,1,1,0,99,0,1
3,18,4,0.21,20,13,4,1,1,1,1,0,99,0,1
4,19,8,0.02,20,15,5,1,1,1,1,0,99,0,1
5,15,4,0.07,20,18,7,3,1,1,1,0,99,0,1
6,5,1,0.3,24,13,4,2,1,1,1,0,99,0,1
7,22,6,0.23,20,18,6,2,1,1,1,0,99,0,1
8,12,1,0.2,22,18,4,3,1,1,1,0,99,0,1
9,24,1,0.2,24,16,8,2,1,1,1,0,99,0,1
10,1,1,0.2,25,13,5,2,1,1,1,0,99,0,1
11,26,11,0.16,23,18,6,1,1,1,1,0,99,0,1
12,25,5,0.17,23,17,8,1,1,1,1,0,99,0,1
13,22,4,0.13,22,14,6,2,1,1,1,0,99,0,1
14,4,2,0.22,21,13,4,1,1,1,1,0,99,0,1
15,15,5,0.09,24,13,7,1,1,1,1,0,99,0,1
16,30,2,0.01,25,17,5,2,1,1,1,0,99,0,1
17,19,1,0.25,23,15,4,3,1,1,1,0,99,0,1
18,1,1,0.05,24,14,5,2,1,1,1,0,99,0,1
19,24,8,0.35,22,17,9,3,1,1,1,0,99,0,1
20,11,4,0.18,23,15,8,2,1,1,1,0,99,0,1
21,29,10,0.01,21,18,5,3,1,1,1,0,99,0,1
22,30,9,0.05,23,14,7,1,1,1,1,0,99,0,1
23,14,5,0.15,23,18,9,1,1,1,1,0,99,0,1
24,1,1,0.05,21,15,4,2,1,1,1,0,99,0,1
25,7,3,0.27,21,17,4,1,1,1,1,0,99,0,1
26,15,1,0.35,25,13,9,3,1,1,1,0,99,0,1
27,12,4,0.14,23,18,5,1,1,1,1,0,99,0,1
28,16,4,0.17,22,16,8,2,1,1,1,0,99,0,1
29,18,5,0.24,24,18,4,3,1,1,1,0,99,0,1
30,14,3,0.25,21,15,6,3,1,1,1,0,99,0,1
31,28,10,0.09,22,18,6,1,1,1,1,0,99,0,1
32,14,2,0.12,25,16,6,1,1,1,1,0,99,0,1
33,6,1,0.32,25,17,7,3,1,1,1,0,99,0,1
34,17,1,0.01,20,17,6,2,1,1,1,0,99,0,1
35,21,8,0.17,20,17,7,3,1,1,1,0,99,0,1
36,10,2,0.07,22,18,4,2,1,1,1,0,99,0,1
37,9,2,0.28,20,14,9,2,1,1,1,0,99,0,1
38,6,2,0.21,22,14,7,3,1,1,1,0,99,0,1
39,4,1,0.03,24,14,6,2,1,1,1,0,99,0,1
40,6,3,0.17,20,17,4,3,1,1,1,0,99,0,1
41,4,2,0.09,23,13,6,2,1,1,1,0,99,0,1
42,25,6,0.34,21,18,4,2,1,1,1,0,99,0,1
43,8,3,0.31,25,18,6,1,1,1,1,0,99,0,1
44,16,5,0.12,22,18,6,2,1,1,1,0,99,0,1
