1,12,5,0.1,24,18,7,1,1,1,1,0,99,0,1
2,4,1,0.13,20,16,7,2,1,1,1,0,99,0,1
3,28,9,0.15,25,14,8,2,1,1,1,0,99,0,1
4,30,9,0.2,25,18,7,1,1,1,1,0,99,0,1
5,2,1,0.29,24,13,8,2,1,1,1,0,99,0,1
6,15,3,0.33,22,15,5,1,1,1,1,0,99,0,1
7,28,6,0.18,24,18,4,1,1,1,1,0,99,0,1
8,19,5,0.25,25,17,9,3,1,1,1,0,99,0,1
9,25,4,0.33,24,17,7,1,1,1,1,0,99,0,1
10,23,2,0.15,20,16,5,1,1,1,1,0,99,0,1
11,9,2,0.07,20,14,4,3,1,1,1,0,99,0,1
12,25,6,0.06,21,13,5,3,1,1,1,0,99,0,1
13,14,2,0.27,20,17,5,1,1,1,1,0,99,0,1
14,27,6,0.16,20,13,7,1,1,1,1,0,99,0,1
15,14,6,0.08,24,18,9,2,1,1,1,0,99,0,1
16,12,1,0.17,24,15,6,3,1,1,1,0,99,0,1
17,7,1,0.32,21,18,9,3,1,1,1,0,99,0,1
18,24,7,0.02,25,15,8,3,1,1,1,0,99,0,1
19,22,6,0.18,21,14,5,2,1,1,1,0,99,0,1
20,21,1,0.28,22,17,5,2,1,1,1,0,99,0,1
