1,11,1,0.09,23,15,8,1,1,1,1,0,99,0,1
2,12,5,0.29,23,17,8,2,1,1,1,0,99,0,1
3,10,2,0.29,23,17,4,1,1,1,1,0,99,0,1
4,8,1,0.16,20,17,5,2,1,1,1,0,99,0,1
5,4,1,0.13,22,18,7,2,1,1,1,0,99,0,1
6,18,2,0.04,22,13,5,2,1,1,1,0,99,0,1
7,19,6,0.03,23,15,4,2,1,1,1,0,99,0,1
8,7,1,0.04,20,14,7,1,1,1,1,0,99,0,1
9,22,8,0.32,25,15,7,3,1,1,1,0,99,0,1
10,16,6,0.27,20,18,5,3,1,1,1,0,99,0,1
11,27,5,0.1,21,17,5,1,1,1,1,0,99,0,1
12,26,2,0.21,23,18,9,3,1,1,1,0,99,0,1
13,27,9,0.22,24,16,9,3,1,1,1,0,99,0,1
14,16,2,0.11,21,15,7,1,1,1,1,0,99,0,1
15,21,1,0.13,20,13,8,1,1,1,1,0,99,0,1
16,3,2,0.34,24,18,4,1,1,1,1,0,99,0,1
17,6,1,0.14,25,14,7,2,1,1,1,0,99,0,1
18,7,3,0.26,21,16,6,2,1,1,1,0,99,0,1
19,20,2,0.01,21,18,4,1,1,1,1,0,99,0,1
20,27,8,0.17,20,15,7,2,1,1,1,0,99,0,1
21,29,12,0.08,22,13,5,2,1,1,1,0,99,0,1
22,20,7,0.25,22,15,5,3,1,1,1,0,99,0,1
23,10,3,0.07,22,15,6,1,1,1,1,0,99,0,1
24,11,1,0.33,24,17,7,3,1,1,1,0,99,0,1
25,30,1,0.24,20,14,6,1,1,1,1,0,99,0,1
26,18,5,0.18,20,17,5,1,1,1,1,0,99,0,1
27,5,1,0.21,23,17,7,3,1,1,1,0,99,0,1
28,20,5,0.32,25,13,8,1,1,1,1,0,99,0,1
29,4,2,0.13,21,14,9,2,1,1,1,0,99,0,1
30,15,3,0.05,22,16,5,2,1,1,1,0,99,0,1
31,10,2,0.32,25,15,7,1,1,1,1,0,99,0,1
32,10,2,0.02,22,18,7,2,1,1,1,0,99,0,1
33,10,4,0.13,24,16,9,3,1,1,1,0,99,0,1
34,21,8,0.12,22,13,7,3,1,1,1,0,99,0,1
35,22,3,0.35,21,15,9,1,1,1,1,0,99,0,1
36,9,1,0.26,25,18,7,1,1,1,1,0,99,0,1
37,6,2,0.33,22,13,7,1,1,1,1,0,99,0,1
38,1,1,0.29,21,17,5,2,1,1,1,0,99,0,1
39,20,1,0.26,21,16,7,2,1,1,1,0,99,0,1
40,27,3,0.23,25,13,9,2,1,1,1,0,99,0,1
41,17,2,0.24,21,18,4,3,1,1,1,0,99,0,1
42,15,4,0.21,23,16,7,1,1,1,1,0,99,0,1
43,18,2,0.35,23,14,6,3,1,1,1,0,99,0,1
44,14,5,0.28,22,13,5,3,1,1,1,0,99,0,1
45,16,2,0.35,24,14,8,1,1,1,1,0,99,0,1
46,1,1,0.35,23,15,5,2,1,1,1,0,99,0,1
47,16,7,0.1,23,18,7,3,1,1,1,0,99,0,1
48,10,3,0.11,24,17,8,3,1,1,1,0,99,0,1
49,16,6,0.08,22,14,8,1,1,1,1,0,99,0,1
50,18,3,0.23,22,15,5,2,1,1,1,0,99,0,1
51,26,3,0.22,23,16,4,3,1,1,1,0,99,0,1
52,9,1,0.13,24,16,7,2,1,1,1,0,99,0,1
53,12,2,0.22,22,17,6,3,1,1,1,0,99,0,1
54,15,1,0.27,24,15,9,2,1,1,1,0,99,0,1
55,3,1,0.29,20,16,4,1,1,1,1,0,99,0,1
56,18,3,0.08,23,13,8,2,1,1,1,0,99,0,1
57,3,2,0.09,25,15,6,1,1,1,1,0,99,0,1
58,17,7,0.17,21,16,5,1,1,1,1,0,99,0,1
59,6,2,0.19,25,15,6,2,1,1,1,0,99,0,1
60,22,5,0.02,23,15,9,2,1,1,1,0,99,0,1
61,15,4,0.15,25,14,8,3,1,1,1,0,99,0,1
62,29,9,0.19,20,14,7,1,1,1,1,0,99,0,1
63,27,1,0.17,25,15,4,3,1,1,1,0,99,0,1
64,15,6,0.31,23,13,9,3,1,1,1,0,99,0,1
65,6,3,0.32,23,13,7,3,1,1,1,0,99,0,1
66,13,1,0.11,23,16,8,1,1,1,1,0,99,0,1
67,6,3,0.13,21,14,8,1,1,1,1,0,99,0,1
68,24,9,0.15,22,15,5,2,1,1,1,0,99,0,1
69,1,1,0.22,21,16,8,3,1,1,1,0,99,0,1
70,11,4,0.15,25,14,4,1,1,1,1,0,99,0,1
71,28,1,0.3,25,14,8,1,1,1,1,0,99,0,1
72,26,10,0.17,22,17,4,3,1,1,1,0,99,0,1
73,18,6,0.29,25,16,5,3,1,1,1,0,99,0,1
74,12,5,0.3,24,18,4,3,1,1,1,0,99,0,1
75,29,10,0.06,23,18,7,2,1,1,1,0,99,0,1
76,10,3,0.07,25,14,9,1,1,1,1,0,99,0,1
77,20,8,0.35,20,15,8,3,1,1,1,0,99,0,1
78,14,5,0.07,22,17,5,2,1,1,1,0,99,0,1
79,27,8,0.19,22,13,6,1,1,1,1,0,99,0,1
80,7,2,0.14,20,15,8,3,1,1,1,0,99,0,1
81,8,4,0.01,24,13,4,1,1,1,1,0,99,0,1
82,11,5,0.12,24,15,7,2,1,1,1,0,99,0,1
83,19,2,0.13,25,16,4,3,1,1,1,0,99,0,1
84,12,5,0.01,23,14,8,1,1,1,1,0,99,0,1
85,12,2,0.04,23,17,7,2,1,1,1,0,99,0,1
86,7,2,0.01,22,18,9,3,1,1,1,0,99,0,1
87,27,1,0.21,23,18,9,3,1,1,1,0,99,0,1
88,11,1,0.03,24,13,5,1,1,1,1,0,99,0,1
89,20,7,0.25,23,14,9,2,1,1,1,0,99,0,1
90,21,6,0.04,24,16,8,2,1,1,1,0,99,0,1
91,5,2,0.04,22,15,4,3,1,1,1,0,99,0,1
92,28,5,0.05,20,13,8,3,1,1,1,0,99,0,1
93,6,3,0.26,23,13,4,2,1,1,1,0,99,0,1
94,11,2,0.19,25,18,6,1,1,1,1,0,99,0,1
95,7,2,0.18,23,13,9,3,1,1,1,0,99,0,1
96,4,1,0.25,21,16,8,2,1,1,1,0,99,0,1
97,12,5,0.29,24,14,6,3,1,1,1,0,99,0,1
98,2,1,0.28,24,13,9,1,1,1,1,0,99,0,1
99,24,9,0.13,20,15,7,3,1,1,1,0,99,0,1
100,19,7,0.04,24,15,6,3,1,1,1,0,99,0,1
